87, -0.859, 0.294
88, -0.858, 0.294
89, -0.858, 0.294
90, -0.857, 0.294
91, -0.857, 0.294
92, -0.856, 0.294
93, -0.856, 0.294
94, -0.855, 0.294
95, -0.854, 0.294
96, -0.853, 0.294
97, -0.853, 0.294
98, -0.852, 0.294
99, -0.851, 0.294
100, -0.850, 0.294
101, -0.850, 0.294
102, -0.850, 0.294
103, -0.850, 0.292
104, -0.850, 0.292
105, -0.851, 0.292
106, -0.852, 0.292
107, -0.852, 0.292
108, -0.853, 0.292
109, -0.853, 0.292
110, -0.853, 0.292
111, -0.853, 0.292
112, -0.853, 0.294
113, -0.853, 0.294
114, -0.853, 0.294
115, -0.852, 0.294
116, -0.852, 0.292
117, -0.852, 0.292
118, -0.852, 0.292
119, -0.852, 0.292
120, -0.851, 0.292
121, -0.851, 0.294
122, -0.851, 0.294
123, -0.850, 0.294
124, -0.850, 0.296
125, -0.850, 0.296
126, -0.849, 0.296
127, -0.849, 0.292
128, -0.848, 0.292
129, -0.848, 0.296
130, -0.847, 0.299
131, -0.847, 0.299
132, -0.847, 0.296
133, -0.847, 0.296
134, -0.847, 0.296
135, -0.848, 0.296
136, -0.848, 0.296
137, -0.848, 0.296
138, -0.848, 0.296
139, -0.848, 0.299
140, -0.848, 0.299
141, -0.848, 0.299
142, -0.848, 0.299
143, -0.848, 0.299
144, -0.848, 0.299
145, -0.847, 0.299
146, -0.847, 0.299
147, -0.846, 0.296
148, -0.846, 0.296
149, -0.846, 0.294
150, -0.846, 0.292
151, -0.846, 0.287
152, -0.846, 0.287
153, -0.846, 0.287
154, -0.845, 0.289
155, -0.844, 0.289
156, -0.844, 0.289
157, -0.843, 0.289
158, -0.842, 0.287
159, -0.842, 0.287
160, -0.842, 0.287
161, -0.842, 0.289
162, -0.842, 0.292
163, -0.842, 0.294
164, -0.842, 0.294
165, -0.842, 0.294
166, -0.842, 0.294
167, -0.842, 0.294
168, -0.842, 0.294
169, -0.842, 0.294
170, -0.842, 0.294
171, -0.841, 0.296
172, -0.842, 0.296
173, -0.842, 0.296
174, -0.842, 0.299
175, -0.842, 0.296
176, -0.842, 0.296
177, -0.842, 0.296
178, -0.843, 0.296
179, -0.843, 0.296
180, -0.843, 0.299
181, -0.843, 0.299
182, -0.842, 0.299
183, -0.842, 0.301
184, -0.841, 0.303
185, -0.841, 0.303
186, -0.840, 0.303
187, -0.840, 0.303
188, -0.839, 0.301
189, -0.839, 0.301
190, -0.838, 0.303
191, -0.837, 0.301
192, -0.836, 0.303
193, -0.836, 0.303
194, -0.834, 0.301
195, -0.833, 0.303
196, -0.832, 0.303
197, -0.831, 0.303
198, -0.830, 0.303
199, -0.829, 0.306
200, -0.828, 0.306
201, -0.827, 0.306
202, -0.826, 0.306
203, -0.825, 0.303
204, -0.824, 0.303
205, -0.823, 0.303
206, -0.823, 0.303
207, -0.822, 0.308
208, -0.821, 0.306
209, -0.821, 0.306
210, -0.820, 0.306
211, -0.819, 0.306
212, -0.819, 0.306
213, -0.818, 0.306
214, -0.817, 0.306
215, -0.817, 0.303
216, -0.816, 0.303
217, -0.816, 0.303
218, -0.815, 0.303
219, -0.815, 0.303
220, -0.814, 0.303
221, -0.814, 0.303
222, -0.814, 0.303
223, -0.813, 0.303
224, -0.813, 0.303
225, -0.813, 0.303
226, -0.812, 0.303
227, -0.812, 0.306
228, -0.811, 0.306
229, -0.811, 0.303
230, -0.810, 0.303
231, -0.810, 0.303
232, -0.809, 0.303
233, -0.808, 0.306
234, -0.807, 0.306
235, -0.806, 0.306
236, -0.806, 0.308
237, -0.805, 0.306
238, -0.804, 0.306
239, -0.803, 0.303
240, -0.802, 0.303
241, -0.802, 0.303
242, -0.801, 0.303
243, -0.801, 0.303
244, -0.800, 0.308
245, -0.800, 0.308
246, -0.800, 0.308
247, -0.800, 0.310
248, -0.801, 0.310
249, -0.801, 0.312
250, -0.801, 0.312
251, -0.801, 0.310
252, -0.802, 0.310
253, -0.802, 0.310
254, -0.802, 0.310
255, -0.802, 0.312
256, -0.801, 0.312
257, -0.801, 0.312
258, -0.800, 0.312
259, -0.800, 0.310
260, -0.800, 0.310
261, -0.799, 0.310
262, -0.800, 0.312
263, -0.800, 0.315
264, -0.801, 0.315
265, -0.801, 0.315
266, -0.802, 0.315
267, -0.802, 0.312
268, -0.802, 0.310
269, -0.801, 0.310
270, -0.801, 0.312
271, -0.800, 0.310
272, -0.800, 0.308
273, -0.800, 0.303
274, -0.800, 0.306
275, -0.800, 0.306
276, -0.800, 0.306
277, -0.799, 0.306
278, -0.799, 0.306
279, -0.799, 0.308
280, -0.798, 0.310
281, -0.798, 0.308
282, -0.797, 0.308
283, -0.797, 0.310
284, -0.797, 0.312
285, -0.797, 0.312
286, -0.797, 0.310
287, -0.797, 0.310
288, -0.797, 0.312
289, -0.797, 0.312
290, -0.797, 0.312
291, -0.796, 0.312
292, -0.796, 0.312
293, -0.796, 0.312
294, -0.796, 0.315
295, -0.795, 0.315
296, -0.795, 0.315
297, -0.795, 0.312
298, -0.794, 0.310
299, -0.794, 0.310
300, -0.794, 0.310
301, -0.794, 0.308
302, -0.794, 0.310
303, -0.794, 0.310
304, -0.794, 0.310
305, -0.794, 0.308
306, -0.793, 0.308
307, -0.793, 0.308
308, -0.793, 0.308
309, -0.792, 0.308
310, -0.792, 0.308
311, -0.792, 0.306
312, -0.791, 0.308
313, -0.791, 0.310
314, -0.790, 0.310
315, -0.789, 0.310
316, -0.788, 0.306
317, -0.788, 0.306
318, -0.787, 0.303
319, -0.786, 0.303
320, -0.785, 0.301
321, -0.784, 0.301
322, -0.783, 0.308
323, -0.782, 0.308
324, -0.782, 0.308
325, -0.781, 0.308
326, -0.780, 0.308
327, -0.780, 0.308
328, -0.779, 0.308
329, -0.778, 0.308
330, -0.777, 0.308
331, -0.777, 0.308
332, -0.776, 0.308
333, -0.775, 0.306
334, -0.775, 0.303
335, -0.774, 0.303
336, -0.774, 0.303
337, -0.773, 0.306
338, -0.772, 0.306
339, -0.771, 0.306
340, -0.770, 0.306
341, -0.769, 0.306
342, -0.768, 0.306
343, -0.767, 0.306
344, -0.766, 0.306
345, -0.765, 0.306
346, -0.765, 0.306
347, -0.764, 0.306
348, -0.763, 0.303
349, -0.762, 0.303
350, -0.761, 0.303
351, -0.760, 0.306
352, -0.759, 0.306
353, -0.759, 0.303
354, -0.759, 0.303
355, -0.759, 0.303
356, -0.759, 0.303
357, -0.759, 0.303
358, -0.760, 0.303
359, -0.760, 0.303
360, -0.760, 0.303
361, -0.760, 0.303
362, -0.760, 0.303
363, -0.760, 0.303
364, -0.760, 0.301
365, -0.760, 0.301
366, -0.760, 0.303
367, -0.761, 0.303
368, -0.761, 0.303
369, -0.761, 0.303
370, -0.762, 0.303
371, -0.762, 0.303
372, -0.762, 0.303
373, -0.761, 0.303
374, -0.761, 0.303
375, -0.760, 0.303
376, -0.760, 0.303
377, -0.759, 0.306
378, -0.759, 0.306
379, -0.758, 0.306
380, -0.758, 0.306
381, -0.758, 0.306
382, -0.758, 0.306
383, -0.757, 0.306
384, -0.757, 0.306
385, -0.757, 0.310
386, -0.757, 0.310
387, -0.757, 0.310
388, -0.758, 0.310
389, -0.758, 0.310
390, -0.759, 0.310
391, -0.760, 0.308
392, -0.760, 0.308
393, -0.760, 0.308
394, -0.761, 0.308
395, -0.761, 0.308
396, -0.762, 0.308
397, -0.762, 0.308
398, -0.762, 0.308
399, -0.762, 0.308
400, -0.762, 0.308
401, -0.762, 0.308
402, -0.762, 0.308
403, -0.762, 0.308
404, -0.762, 0.308
405, -0.762, 0.308
406, -0.762, 0.308
407, -0.762, 0.308
408, -0.762, 0.310
409, -0.762, 0.310
410, -0.761, 0.310
411, -0.760, 0.310
412, -0.760, 0.310
413, -0.759, 0.310
414, -0.758, 0.310
415, -0.757, 0.310
416, -0.756, 0.310
417, -0.755, 0.310
418, -0.754, 0.310
419, -0.754, 0.310
420, -0.754, 0.310
421, -0.754, 0.310
422, -0.754, 0.310
423, -0.755, 0.310
424, -0.755, 0.310
425, -0.756, 0.310
426, -0.756, 0.310
427, -0.756, 0.310
428, -0.756, 0.310
429, -0.756, 0.310
430, -0.756, 0.312
431, -0.756, 0.315
432, -0.756, 0.315
433, -0.756, 0.315
434, -0.755, 0.315
435, -0.755, 0.315
436, -0.755, 0.315
437, -0.754, 0.315
438, -0.754, 0.315
439, -0.753, 0.315
440, -0.752, 0.315
441, -0.752, 0.312
442, -0.751, 0.312
443, -0.751, 0.315
444, -0.750, 0.315
445, -0.750, 0.315
446, -0.749, 0.315
447, -0.749, 0.315
448, -0.749, 0.315
449, -0.749, 0.315
450, -0.749, 0.315
451, -0.749, 0.315
452, -0.749, 0.312
453, -0.749, 0.312
454, -0.749, 0.310
455, -0.749, 0.310
456, -0.749, 0.310
457, -0.750, 0.310
458, -0.750, 0.310
459, -0.750, 0.310
460, -0.750, 0.310
461, -0.750, 0.315
462, -0.750, 0.315
463, -0.750, 0.315
464, -0.749, 0.315
465, -0.749, 0.315
466, -0.749, 0.315
467, -0.748, 0.315
468, -0.748, 0.315
469, -0.748, 0.315
470, -0.748, 0.315
471, -0.748, 0.315
472, -0.747, 0.312
473, -0.748, 0.312
474, -0.748, 0.310
475, -0.748, 0.310
476, -0.748, 0.310
477, -0.748, 0.310
478, -0.748, 0.310
479, -0.748, 0.310
480, -0.748, 0.310
481, -0.748, 0.310
482, -0.748, 0.310
483, -0.748, 0.310
484, -0.747, 0.310
485, -0.747, 0.310
486, -0.747, 0.310
487, -0.746, 0.310
488, -0.745, 0.310
489, -0.744, 0.312
490, -0.744, 0.312
491, -0.743, 0.312
492, -0.742, 0.312
493, -0.742, 0.312
494, -0.741, 0.312
495, -0.741, 0.312
496, -0.740, 0.312
497, -0.740, 0.312
498, -0.740, 0.312
499, -0.740, 0.312
500, -0.740, 0.312
501, -0.740, 0.312
502, -0.740, 0.312
503, -0.741, 0.312
504, -0.741, 0.312
505, -0.740, 0.312
506, -0.740, 0.315
507, -0.740, 0.315
508, -0.740, 0.315
509, -0.739, 0.315
510, -0.739, 0.315
511, -0.738, 0.315
512, -0.737, 0.312
513, -0.737, 0.312
514, -0.736, 0.312
515, -0.735, 0.312
516, -0.734, 0.312
517, -0.733, 0.315
518, -0.732, 0.315
519, -0.732, 0.315
520, -0.732, 0.315
521, -0.732, 0.312
522, -0.731, 0.312
523, -0.731, 0.315
524, -0.731, 0.315
525, -0.730, 0.315
526, -0.730, 0.312
527, -0.729, 0.312
528, -0.729, 0.312
529, -0.728, 0.312
530, -0.728, 0.312
531, -0.728, 0.312
532, -0.727, 0.312
533, -0.727, 0.312
534, -0.727, 0.312
535, -0.727, 0.312
536, -0.727, 0.312
537, -0.726, 0.312
538, -0.726, 0.312
539, -0.725, 0.312
540, -0.725, 0.312
541, -0.724, 0.312
542, -0.723, 0.312
543, -0.723, 0.312
544, -0.722, 0.312
545, -0.721, 0.312
546, -0.721, 0.310
547, -0.720, 0.310
548, -0.720, 0.310
549, -0.720, 0.312
550, -0.720, 0.312
551, -0.719, 0.312
552, -0.719, 0.312
553, -0.719, 0.312
554, -0.719, 0.312
555, -0.720, 0.315
556, -0.720, 0.315
557, -0.721, 0.312
558, -0.721, 0.308
559, -0.721, 0.308
560, -0.722, 0.308
561, -0.722, 0.308
562, -0.722, 0.308
563, -0.723, 0.308
564, -0.723, 0.308
565, -0.723, 0.308
566, -0.724, 0.306
567, -0.724, 0.306
568, -0.724, 0.308
569, -0.724, 0.310
570, -0.724, 0.310
571, -0.724, 0.310
572, -0.725, 0.310
573, -0.725, 0.310
574, -0.725, 0.310
575, -0.725, 0.310
576, -0.725, 0.310
577, -0.725, 0.310
578, -0.724, 0.310
579, -0.724, 0.310
580, -0.724, 0.310
581, -0.724, 0.310
582, -0.724, 0.310
583, -0.724, 0.312
584, -0.724, 0.312
585, -0.723, 0.315
586, -0.722, 0.315
587, -0.722, 0.315
588, -0.721, 0.315
589, -0.721, 0.315
590, -0.720, 0.315
591, -0.720, 0.312
592, -0.720, 0.315
593, -0.721, 0.315
594, -0.721, 0.315
595, -0.722, 0.315
596, -0.722, 0.315
597, -0.722, 0.315
598, -0.722, 0.315
599, -0.722, 0.315
600, -0.722, 0.315
601, -0.722, 0.315
602, -0.722, 0.315
603, -0.722, 0.315
604, -0.722, 0.315
605, -0.721, 0.315
606, -0.721, 0.317
607, -0.720, 0.317
608, -0.719, 0.317
609, -0.719, 0.317
610, -0.718, 0.317
611, -0.717, 0.317
612, -0.717, 0.317
613, -0.717, 0.317
614, -0.717, 0.317
615, -0.716, 0.317
616, -0.717, 0.317
617, -0.717, 0.317
618, -0.716, 0.317
619, -0.716, 0.317
620, -0.716, 0.317
621, -0.716, 0.317
622, -0.716, 0.317
623, -0.715, 0.317
624, -0.715, 0.317
625, -0.715, 0.317
626, -0.715, 0.317
627, -0.715, 0.317
628, -0.715, 0.317
629, -0.715, 0.315
630, -0.715, 0.315
631, -0.716, 0.315
632, -0.716, 0.315
633, -0.716, 0.315
634, -0.717, 0.315
635, -0.717, 0.315
636, -0.717, 0.312
637, -0.717, 0.312
638, -0.717, 0.315
639, -0.717, 0.315
640, -0.716, 0.315
641, -0.716, 0.315
642, -0.716, 0.315
643, -0.716, 0.315
644, -0.715, 0.315
645, -0.715, 0.315
646, -0.715, 0.315
647, -0.715, 0.315
648, -0.714, 0.315
649, -0.715, 0.315
650, -0.715, 0.315
651, -0.716, 0.315
652, -0.716, 0.315
653, -0.717, 0.315
654, -0.717, 0.315
655, -0.717, 0.312
656, -0.717, 0.312
657, -0.718, 0.310
658, -0.719, 0.310
659, -0.720, 0.306
660, -0.721, 0.308
661, -0.722, 0.310
662, -0.723, 0.312
663, -0.724, 0.312
664, -0.724, 0.312
665, -0.724, 0.312
666, -0.724, 0.310
667, -0.724, 0.310
668, -0.724, 0.310
669, -0.724, 0.310
670, -0.724, 0.310
671, -0.723, 0.310
672, -0.723, 0.310
673, -0.723, 0.310
674, -0.722, 0.312
675, -0.722, 0.312
676, -0.722, 0.312
677, -0.721, 0.312
678, -0.721, 0.312
679, -0.720, 0.312
680, -0.720, 0.312
681, -0.719, 0.312
682, -0.718, 0.312
683, -0.718, 0.312
684, -0.718, 0.312
685, -0.717, 0.312
686, -0.717, 0.312
687, -0.717, 0.312
688, -0.717, 0.312
689, -0.716, 0.315
690, -0.716, 0.315
691, -0.716, 0.315
692, -0.715, 0.315
693, -0.715, 0.315
694, -0.714, 0.315
695, -0.713, 0.315
696, -0.713, 0.315
697, -0.712, 0.315
698, -0.711, 0.315
699, -0.711, 0.315
700, -0.710, 0.315
701, -0.710, 0.315
702, -0.710, 0.315
703, -0.710, 0.315
704, -0.710, 0.315
705, -0.710, 0.315
706, -0.710, 0.315
707, -0.711, 0.315
708, -0.711, 0.315
709, -0.711, 0.315
710, -0.711, 0.315
711, -0.711, 0.315
712, -0.711, 0.315
713, -0.711, 0.315
714, -0.711, 0.315
715, -0.711, 0.312
716, -0.711, 0.312
717, -0.711, 0.312
718, -0.711, 0.312
719, -0.712, 0.312
720, -0.711, 0.312
721, -0.711, 0.312
722, -0.711, 0.315
723, -0.710, 0.312
724, -0.710, 0.312
725, -0.710, 0.312
726, -0.710, 0.315
727, -0.710, 0.315
728, -0.710, 0.315
729, -0.709, 0.315
730, -0.709, 0.315
731, -0.709, 0.315
732, -0.709, 0.315
733, -0.709, 0.315
734, -0.709, 0.315
735, -0.709, 0.315
736, -0.709, 0.315
737, -0.709, 0.315
738, -0.709, 0.312
739, -0.709, 0.312
740, -0.710, 0.312
741, -0.710, 0.310
742, -0.710, 0.308
743, -0.711, 0.308
744, -0.711, 0.310
745, -0.712, 0.310
746, -0.712, 0.310
747, -0.712, 0.310
748, -0.712, 0.310
749, -0.712, 0.312
750, -0.712, 0.310
751, -0.711, 0.310
752, -0.711, 0.310
753, -0.711, 0.312
754, -0.711, 0.312
755, -0.710, 0.312
756, -0.710, 0.312
757, -0.709, 0.312
758, -0.709, 0.312
759, -0.708, 0.312
760, -0.708, 0.312
761, -0.707, 0.312
762, -0.707, 0.312
763, -0.707, 0.312
764, -0.706, 0.312
765, -0.706, 0.312
766, -0.706, 0.312
767, -0.706, 0.315
768, -0.705, 0.315
769, -0.705, 0.315
770, -0.705, 0.315
771, -0.705, 0.315
772, -0.705, 0.312
773, -0.706, 0.312
774, -0.706, 0.312
775, -0.706, 0.312
776, -0.705, 0.312
777, -0.705, 0.312
778, -0.705, 0.312
779, -0.704, 0.312
780, -0.704, 0.312
781, -0.704, 0.308
782, -0.704, 0.308
783, -0.704, 0.312
784, -0.705, 0.310
785, -0.705, 0.310
786, -0.705, 0.310
787, -0.705, 0.310
788, -0.704, 0.312
789, -0.704, 0.312
790, -0.704, 0.312
791, -0.703, 0.312
792, -0.703, 0.312
793, -0.703, 0.312
794, -0.703, 0.312
795, -0.703, 0.312
796, -0.703, 0.312
797, -0.703, 0.310
798, -0.703, 0.310
799, -0.704, 0.310
800, -0.704, 0.312
801, -0.705, 0.312
802, -0.705, 0.315
803, -0.705, 0.315
804, -0.705, 0.315
805, -0.705, 0.315
806, -0.705, 0.315
807, -0.705, 0.315
808, -0.705, 0.315
809, -0.705, 0.315
810, -0.705, 0.315
811, -0.704, 0.315
812, -0.704, 0.315
813, -0.704, 0.315
814, -0.704, 0.315
815, -0.704, 0.315
816, -0.704, 0.315
817, -0.704, 0.315
818, -0.704, 0.315
819, -0.704, 0.312
820, -0.704, 0.315
821, -0.704, 0.315
822, -0.704, 0.315
823, -0.704, 0.315
824, -0.704, 0.317
825, -0.704, 0.317
826, -0.703, 0.317
827, -0.703, 0.317
828, -0.702, 0.317
829, -0.702, 0.317
830, -0.702, 0.317
831, -0.702, 0.315
832, -0.702, 0.315
833, -0.701, 0.315
834, -0.701, 0.315
835, -0.701, 0.315
836, -0.701, 0.315
837, -0.701, 0.315
838, -0.701, 0.315
839, -0.701, 0.315
840, -0.701, 0.315
841, -0.701, 0.315
842, -0.701, 0.315
843, -0.701, 0.315
844, -0.701, 0.315
845, -0.700, 0.315
846, -0.700, 0.315
847, -0.700, 0.315
848, -0.699, 0.315
849, -0.698, 0.315
850, -0.698, 0.315
851, -0.697, 0.315
852, -0.697, 0.315
853, -0.697, 0.315
854, -0.696, 0.315
855, -0.696, 0.315
856, -0.696, 0.315
857, -0.696, 0.315
858, -0.696, 0.315
859, -0.697, 0.315
860, -0.697, 0.315
861, -0.698, 0.315
862, -0.698, 0.315
863, -0.698, 0.315
864, -0.699, 0.315
865, -0.699, 0.315
866, -0.699, 0.315
867, -0.698, 0.315
868, -0.698, 0.315
869, -0.698, 0.315
870, -0.698, 0.315
871, -0.698, 0.315
872, -0.698, 0.315
873, -0.698, 0.315
874, -0.697, 0.315
875, -0.697, 0.315
876, -0.697, 0.315
877, -0.697, 0.315
878, -0.697, 0.315
879, -0.697, 0.315
880, -0.697, 0.315
881, -0.697, 0.315
882, -0.697, 0.315
883, -0.697, 0.315
884, -0.697, 0.315
885, -0.697, 0.315
886, -0.697, 0.315
887, -0.698, 0.315
888, -0.698, 0.315
889, -0.698, 0.315
890, -0.699, 0.315
891, -0.699, 0.315
892, -0.699, 0.315
893, -0.699, 0.315
894, -0.700, 0.315
895, -0.700, 0.315
896, -0.700, 0.315
897, -0.700, 0.315
898, -0.700, 0.317
899, -0.699, 0.317
900, -0.699, 0.317
901, -0.699, 0.317
902, -0.698, 0.317
903, -0.698, 0.317
904, -0.698, 0.317
905, -0.698, 0.315
906, -0.697, 0.315
907, -0.697, 0.315
908, -0.696, 0.315
909, -0.696, 0.315
910, -0.696, 0.315
911, -0.696, 0.315
912, -0.696, 0.317
913, -0.696, 0.317
914, -0.696, 0.317
915, -0.696, 0.317
916, -0.695, 0.317
917, -0.695, 0.317
918, -0.695, 0.317
919, -0.694, 0.317
920, -0.694, 0.317
921, -0.694, 0.317
922, -0.694, 0.317
923, -0.694, 0.317
924, -0.694, 0.317
925, -0.694, 0.317
926, -0.694, 0.317
927, -0.694, 0.317
928, -0.694, 0.317
929, -0.694, 0.317
930, -0.694, 0.317
931, -0.694, 0.317
932, -0.693, 0.315
933, -0.693, 0.315
934, -0.693, 0.315
935, -0.693, 0.315
936, -0.692, 0.315
937, -0.692, 0.315
938, -0.693, 0.315
939, -0.693, 0.315
940, -0.694, 0.315
941, -0.694, 0.315
942, -0.694, 0.312
943, -0.694, 0.312
944, -0.694, 0.312
945, -0.694, 0.312
946, -0.694, 0.312
947, -0.694, 0.312
948, -0.694, 0.312
949, -0.695, 0.312
950, -0.695, 0.312
951, -0.695, 0.310
952, -0.696, 0.310
953, -0.696, 0.308
954, -0.696, 0.312
955, -0.696, 0.312
956, -0.697, 0.310
957, -0.697, 0.310
958, -0.698, 0.310
959, -0.699, 0.312
960, -0.699, 0.312
961, -0.700, 0.312
962, -0.700, 0.310
963, -0.700, 0.310
964, -0.701, 0.310
965, -0.701, 0.310
966, -0.701, 0.310
967, -0.701, 0.310
968, -0.700, 0.310
969, -0.700, 0.310
970, -0.700, 0.310
971, -0.700, 0.315
972, -0.701, 0.310
973, -0.701, 0.310
974, -0.701, 0.310
975, -0.701, 0.312
976, -0.701, 0.312
977, -0.701, 0.315
978, -0.701, 0.315
979, -0.700, 0.315
980, -0.700, 0.315
981, -0.700, 0.315
982, -0.700, 0.315
983, -0.699, 0.315
984, -0.699, 0.315
985, -0.698, 0.315
986, -0.698, 0.315
987, -0.698, 0.315
988, -0.698, 0.315
989, -0.698, 0.315
990, -0.698, 0.315
991, -0.698, 0.315
992, -0.698, 0.315
993, -0.697, 0.312
994, -0.697, 0.312
995, -0.697, 0.315
996, -0.697, 0.315
997, -0.697, 0.315
998, -0.696, 0.315
999, -0.696, 0.315
1000, -0.696, 0.315
1001, -0.696, 0.315
1002, -0.696, 0.315
1003, -0.696, 0.315
1004, -0.696, 0.315
1005, -0.696, 0.315
1006, -0.696, 0.315
1007, -0.696, 0.315
1008, -0.695, 0.317
1009, -0.695, 0.317
1010, -0.694, 0.315
1011, -0.694, 0.317
1012, -0.694, 0.317
1013, -0.693, 0.317
1014, -0.693, 0.317
1015, -0.692, 0.317
1016, -0.692, 0.317
1017, -0.692, 0.317
1018, -0.691, 0.317
1019, -0.691, 0.317
1020, -0.690, 0.317
1021, -0.690, 0.317
1022, -0.690, 0.317
1023, -0.690, 0.317
1024, -0.690, 0.317
1025, -0.690, 0.317
1026, -0.690, 0.317
1027, -0.690, 0.317
1028, -0.690, 0.317
1029, -0.690, 0.317
1030, -0.689, 0.317
1031, -0.689, 0.317
1032, -0.689, 0.317
1033, -0.689, 0.317
1034, -0.688, 0.317
1035, -0.688, 0.317
1036, -0.688, 0.317
1037, -0.688, 0.317
1038, -0.688, 0.317
1039, -0.687, 0.317
1040, -0.687, 0.317
1041, -0.687, 0.317
1042, -0.686, 0.317
1043, -0.686, 0.317
1044, -0.686, 0.317
1045, -0.686, 0.317
1046, -0.687, 0.317
1047, -0.687, 0.317
1048, -0.687, 0.317
1049, -0.687, 0.317
1050, -0.688, 0.317
1051, -0.688, 0.317
1052, -0.688, 0.317
1053, -0.688, 0.317
1054, -0.687, 0.317
1055, -0.687, 0.317
1056, -0.687, 0.317
1057, -0.686, 0.317
1058, -0.686, 0.317
1059, -0.685, 0.317
1060, -0.685, 0.317
1061, -0.684, 0.317
1062, -0.684, 0.317
1063, -0.683, 0.317
1064, -0.683, 0.317
1065, -0.683, 0.317
1066, -0.683, 0.317
1067, -0.682, 0.317
1068, -0.682, 0.317
1069, -0.682, 0.317
1070, -0.682, 0.317
1071, -0.682, 0.317
1072, -0.682, 0.317
1073, -0.683, 0.317
1074, -0.683, 0.317
1075, -0.683, 0.317
1076, -0.683, 0.319
1077, -0.683, 0.319
1078, -0.684, 0.319
1079, -0.684, 0.319
1080, -0.684, 0.317
1081, -0.684, 0.317
1082, -0.685, 0.317
1083, -0.685, 0.317
1084, -0.685, 0.317
1085, -0.686, 0.317
1086, -0.686, 0.315
1087, -0.687, 0.315
1088, -0.687, 0.315
1089, -0.688, 0.315
1090, -0.688, 0.312
1091, -0.688, 0.312
1092, -0.688, 0.310
1093, -0.688, 0.312
1094, -0.688, 0.310
1095, -0.688, 0.310
1096, -0.688, 0.312
1097, -0.688, 0.312
1098, -0.688, 0.312
1099, -0.688, 0.312
1100, -0.687, 0.312
1101, -0.687, 0.312
1102, -0.686, 0.310
1103, -0.686, 0.312
1104, -0.686, 0.312
1105, -0.686, 0.312
1106, -0.686, 0.315
1107, -0.686, 0.315
1108, -0.687, 0.315
1109, -0.687, 0.312
1110, -0.687, 0.312
1111, -0.687, 0.312
1112, -0.687, 0.312
1113, -0.687, 0.312
1114, -0.687, 0.312
1115, -0.687, 0.310
1116, -0.687, 0.308
1117, -0.688, 0.308
1118, -0.688, 0.310
1119, -0.688, 0.310
1120, -0.688, 0.312
1121, -0.688, 0.312
1122, -0.688, 0.312
1123, -0.688, 0.312
1124, -0.688, 0.315
1125, -0.687, 0.315
1126, -0.687, 0.315
1127, -0.686, 0.315
1128, -0.686, 0.315
1129, -0.686, 0.315
1130, -0.686, 0.315
1131, -0.687, 0.315
1132, -0.687, 0.315
1133, -0.688, 0.315
1134, -0.689, 0.315
1135, -0.689, 0.315
1136, -0.689, 0.312
1137, -0.690, 0.312
1138, -0.690, 0.312
1139, -0.690, 0.312
1140, -0.690, 0.312
1141, -0.690, 0.312
1142, -0.690, 0.312
1143, -0.690, 0.312
1144, -0.689, 0.312
1145, -0.689, 0.312
1146, -0.689, 0.312
1147, -0.689, 0.310
1148, -0.689, 0.312
1149, -0.688, 0.312
1150, -0.688, 0.310
1151, -0.688, 0.310
1152, -0.687, 0.312
